CENTRALWAVELNG,BANDWIDTH,PL_TRANDEP,PL_TRANDEPERR1,PL_TRANDEPERR2,PL_TRANDEPLIM,PL_TRANDEP_AUTHORS,PL_TRANDEP_URL,PL_RATROR,PL_RATRORERR1,PL_RATRORERR2,PL_RATRORLIM,PL_RATROR_AUTHORS,PL_RATROR_URL,PL_RADJ,PL_RADJERR1,PL_RADJERR2,PL_RADJLIM,PL_RADJ_AUTHORS,PL_RADJ_URL,PL_TRANMID,PL_TRANMIDERR1,PL_TRANMIDERR2,PL_TRANMIDLIM,ST_RAD,ST_RADERR1,ST_RADERR2,ST_RAD_AUTHORS,ST_RAD_URL
3.14769,0.00677,2.12767,0.01316,-0.01316,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14587,0.00045,-0.00045,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2704,0.0329,-0.0329,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.15446,0.00677,2.16247,0.01337,-0.01337,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14705,0.00045,-0.00046,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2807,0.0332,-0.0332,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.16123,0.00677,2.16806,0.01353,-0.01353,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14724,0.00046,-0.00046,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2824,0.0332,-0.0332,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.16799,0.00677,2.15102,0.01241,-0.01241,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14666,0.00042,-0.00042,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2773,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.17476,0.00677,2.19102,0.01540,-0.01540,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14802,0.00052,-0.00052,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2892,0.0334,-0.0334,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.18153,0.00677,2.12771,0.01436,-0.01436,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14587,0.00049,-0.00049,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2704,0.0329,-0.0329,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.18830,0.00677,2.12687,0.01325,-0.01325,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14584,0.00045,-0.00046,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2702,0.0329,-0.0329,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.19506,0.00677,2.13229,0.01297,-0.01297,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14602,0.00044,-0.00044,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2718,0.0329,-0.0329,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.20183,0.00677,2.16396,0.01257,-0.01257,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14710,0.00043,-0.00043,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2812,0.0331,-0.0331,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.20859,0.00677,2.13565,0.01412,-0.01412,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14614,0.00048,-0.00048,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2728,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.21536,0.00676,2.16360,0.01331,-0.01331,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14709,0.00045,-0.00045,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2811,0.0332,-0.0332,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.22212,0.00676,2.13505,0.01300,-0.01300,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14612,0.00044,-0.00045,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2726,0.0329,-0.0329,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.22889,0.00676,2.13566,0.01462,-0.01462,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14614,0.00050,-0.00050,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2728,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.23531,0.00676,2.13327,0.01311,-0.01311,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14606,0.00045,-0.00045,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2721,0.0329,-0.0329,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.24180,0.00676,2.15516,0.01337,-0.01337,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14680,0.00045,-0.00046,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2786,0.0331,-0.0331,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.24856,0.00676,2.15035,0.01394,-0.01394,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14664,0.00047,-0.00048,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2771,0.0331,-0.0331,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.25532,0.00676,2.12898,0.01249,-0.01249,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14591,0.00043,-0.00043,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2708,0.0329,-0.0329,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.26208,0.00676,2.14399,0.01238,-0.01238,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14642,0.00042,-0.00042,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2753,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.26885,0.00676,2.14868,0.01286,-0.01286,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14658,0.00044,-0.00044,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2767,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.27561,0.00676,2.12428,0.01337,-0.01337,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14575,0.00046,-0.00046,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2694,0.0329,-0.0329,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.28237,0.00676,2.15626,0.01375,-0.01375,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14684,0.00047,-0.00047,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2789,0.0331,-0.0331,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.28913,0.00676,2.16869,0.01415,-0.01415,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14726,0.00048,-0.00048,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2826,0.0332,-0.0332,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.29622,0.00676,2.14572,0.01307,-0.01307,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14648,0.00045,-0.00045,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2758,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.30332,0.00676,2.12232,0.01366,-0.01366,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14568,0.00047,-0.00047,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2688,0.0329,-0.0329,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.31008,0.00676,2.12127,0.01297,-0.01297,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14565,0.00044,-0.00045,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2685,0.0328,-0.0328,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.31684,0.00676,2.17664,0.02043,-0.02043,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14753,0.00069,-0.00069,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2849,0.0336,-0.0336,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.32360,0.00676,2.13450,0.01387,-0.01387,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14610,0.00047,-0.00048,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2724,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.33035,0.00676,2.12994,0.01393,-0.01393,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14594,0.00048,-0.00048,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2711,0.0329,-0.0329,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.33711,0.00676,2.13780,0.01317,-0.01317,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14621,0.00045,-0.00045,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2734,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.34387,0.00676,2.14389,0.02682,-0.02682,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14642,0.00091,-0.00092,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2752,0.0337,-0.0337,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.35062,0.00676,2.14822,0.01332,-0.01332,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14657,0.00045,-0.00046,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2765,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.35738,0.00676,2.12916,0.01384,-0.01384,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14592,0.00047,-0.00048,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2708,0.0329,-0.0329,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.36379,0.00675,2.14193,0.01547,-0.01547,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14635,0.00053,-0.00053,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2746,0.0331,-0.0331,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.37027,0.00675,2.15187,0.01398,-0.01398,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14669,0.00048,-0.00048,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2776,0.0331,-0.0331,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.37702,0.00675,2.11969,0.01820,-0.01820,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14559,0.00062,-0.00063,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2680,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.38378,0.00675,2.13157,0.01522,-0.01522,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14600,0.00052,-0.00052,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2716,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.39053,0.00675,2.12639,0.01241,-0.01241,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14582,0.00042,-0.00043,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2700,0.0328,-0.0328,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.39728,0.00675,2.16618,0.01384,-0.01384,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14718,0.00047,-0.00047,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2818,0.0332,-0.0332,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.40403,0.00675,2.14159,0.01411,-0.01411,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14634,0.00048,-0.00048,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2745,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.41078,0.00675,2.13684,0.01361,-0.01361,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14618,0.00046,-0.00047,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2731,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.41754,0.00675,2.14959,0.01367,-0.01367,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14661,0.00047,-0.00047,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2769,0.0331,-0.0331,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.42429,0.00675,2.15062,0.01343,-0.01343,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14665,0.00046,-0.00046,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2772,0.0331,-0.0331,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.43104,0.00675,2.14476,0.01472,-0.01472,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14645,0.00050,-0.00050,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2755,0.0331,-0.0331,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.43778,0.00675,2.13767,0.01333,-0.01333,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14621,0.00046,-0.00046,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2734,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.44453,0.00675,2.13238,0.01409,-0.01409,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14603,0.00048,-0.00048,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2718,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.45128,0.00675,2.11210,0.01424,-0.01424,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14533,0.00049,-0.00049,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2657,0.0328,-0.0328,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.45803,0.00675,2.16036,0.01326,-0.01326,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14698,0.00045,-0.00045,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2801,0.0331,-0.0331,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.46478,0.00675,2.12579,0.01352,-0.01352,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14580,0.00046,-0.00046,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2698,0.0329,-0.0329,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.47152,0.00675,2.16356,0.01331,-0.01331,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14709,0.00045,-0.00045,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2811,0.0332,-0.0332,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.47827,0.00675,2.13606,0.01478,-0.01478,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14615,0.00050,-0.00051,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2729,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.48501,0.00675,2.13535,0.01352,-0.01352,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14613,0.00046,-0.00046,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2727,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.49176,0.00675,2.13532,0.01449,-0.01449,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14613,0.00049,-0.00050,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2727,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.49850,0.00675,2.14865,0.01463,-0.01463,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14658,0.00050,-0.00050,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2766,0.0331,-0.0331,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.50525,0.00675,2.13291,0.01578,-0.01578,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14604,0.00054,-0.00054,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2720,0.0330,-0.0330,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.51199,0.00674,2.15294,0.01526,-0.01526,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14673,0.00052,-0.00052,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2779,0.0332,-0.0332,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.51873,0.00674,2.12332,0.01427,-0.01427,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14572,0.00049,-0.00049,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2691,0.0329,-0.0329,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
3.52548,0.00674,2.16842,0.01407,-0.01407,0,Alderson-et-al.-2022,https://ui.adsabs.harvard.edu/abs/2022arXiv221110488A/abstract,0.14726,0.00048,-0.00048,2,Calculated,/docs/atmospheres/atmospheres_calc.html,1.2825,0.0332,-0.0332,0,Calculated,/docs/atmospheres/atmospheres_calc.html,null,null,null,0,0.8950,0.0230,-0.0230,Faedi-et-al.-2011,https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract
