 11 2009.694045 1.607E-30 5.190E-01.07810.315 4992.12160.72-.023940          0 1 1          1 0 0  9  6  4        9  4  5      432230807294713152    57.0   57.0
 11 2009.780272 5.147E-29 1.014E-01.08650.371 3864.96610.71-.017550          0 1 1          0 2 0  6  1  5        6  3  4      434233807294713152    39.0   39.0
 12 2009.791041 1.116E-28 4.709E-02.09320.412 1914.88090.73-.002560          1 0 0          0 1 0  3  3  1        4  2  2      534456807294713152     7.0    9.0
 11 2009.974008 2.826E-30 1.622E-09.07810.371  542.90580.670.000000          0 1 0          0 0 0  6  5  1        6  1  5     q5322308079917122 0    13.0   13.0
 12 2010.307632 7.160E-28 1.585E-02.07150.363 1534.36820.650.006220          0 1 0          0 0 0 10  6  4       10  3  7      544646807260163049    21.0   21.0
 11 2010.419339 4.698E-29 3.652E-02.09370.412 3597.86610.73-.013510          0 1 1          0 2 0  4  1  3        4  3  2      534233807294713152    27.0   27.0
 12 2010.419770 7.730E-27 1.490E-03.07220.339  740.99860.820.005040          0 1 0          0 0 0  8  4  5        8  1  8      545340807233662754    51.0   51.0
 11 2010.422286 3.150E-30 7.469E-01.07760.315 4949.00290.690.009520          0 1 1          0 0 1 10  4  6        9  3  7      432230807294713152    63.0   57.0
 11 2010.454710 1.509E-28 2.086E-01.09580.412 3438.57500.730.001730          1 1 0          0 2 0  3  2  2        4  1  3      434223807294713152     7.0    9.0
 11 2010.556989 3.216E-26 4.147E+00.03940.111 3269.53920.37-.014760          0 1 0          0 0 0 16  4 12       15  5 11      474726807260163049    33.0   31.0
 13 2010.872520 4.809E-25 3.385E+00.04540.271  884.11360.27-.005484          0 1 0          0 0 0  7  6  2        6  5  1      577777305910162545    90.0   78.0
 13 2010.891973 1.630E-28 7.077E-01.07500.391 2176.36010.55-.012000          0 0 1          0 1 0  6  1  6        7  1  7      563353803633163152    78.0   90.0
 13 2010.911940 1.443E-24 3.385E+00.04830.269  884.07740.59-.010244          0 1 0          0 0 0  7  6  1        6  5  2      587777305910162545   270.0  234.0
 13 2010.960148 2.020E-29 4.654E-02.09320.412 1918.65770.73-.002560          1 0 0          0 1 0  3  3  1        4  2  2      565253803694713152    42.0   54.0
 13 2010.984842 4.880E-28 7.049E-01.05910.398 2175.93730.26-.009660          0 0 1          0 1 0  6  0  6        7  0  7      563334803633162754   234.0  270.0
 11 2010.990823 3.800E-29 2.089E+00.04340.352 4578.97790.42-.011690          0 1 1          0 2 0  7  6  2        7  6  1      434233807294713152    45.0   45.0
 11 2011.022575 1.054E-24 1.349E-02.08100.397 1524.84790.850.009360          0 1 0          0 0 0 11  4  7       11  1 10      577777305910162545    69.0   69.0
 11 2011.091055 1.286E-29 2.120E+00.04340.352 4578.88230.42-.011530          0 1 1          0 2 0  7  6  1        7  6  2      434233807294713152    15.0   15.0
 11 2011.109846 7.258E-29 6.325E-04.06830.371 2552.87980.62-.005800          1 0 0          0 1 0  7  4  4        6  5  1      532230807294713152    15.0   13.0
 12 2011.318429 7.660E-25 2.368E+00.07350.368 1355.19910.76-.005300          0 1 0          0 0 0 10  5  6        9  4  5      567777805910162545    63.0   57.0
 11 2011.324586 5.033E-29 1.274E-03.06160.315 2841.43080.56-.017230          0 0 1          0 1 0 10  1 10        9  3  7      534233807294713152    21.0   19.0
 11 2011.445295 5.235E-29 1.248E-01.04540.281 4038.40340.44-.006960          1 0 0          0 1 0 12  6  7       11  7  4      434233807294713152    75.0   69.0
 11 2011.449249 1.441E-29 1.218E+01.01980.208 5089.33620.110.002470          0 2 0          0 1 0 17  4 14       16  3 13      434233807294713152    35.0   33.0
 11 2011.471531 1.216E-30 2.123E-02.04510.250 4252.44820.47-.033620          0 0 1          0 1 0 14  3 12       13  5  9      432230807294713152    29.0   27.0
 13 2011.620025 2.160E-28 2.989E-02.06900.373 1810.66710.650.012400          0 1 0          0 0 0 11  6  5       11  3  8      566353803660163049   414.0  414.0
 11 2011.723617 2.774E-28 1.097E-04.05820.281 1985.78490.61-.005500          0 1 0          0 0 0 10  8  2       11  5  7      474223807260713049    21.0   23.0
 11 2011.764853 1.531E-30 6.738E-02.07120.352 4332.77380.620.006000          0 1 1          0 0 1  8  3  6        7  0  7      432230807294713152    17.0   15.0
 11 2011.950483 2.289E-25 4.566E+00.06700.354 2771.69020.91-.005980          0 2 0          0 1 0  9  5  5        8  4  4      467776805910162552    19.0   17.0
 11 2012.028356 7.891E-30 2.183E-01.08220.371 4408.02880.74-.001730          0 1 1          0 0 1  6  6  0        6  3  3      434233807294713152    39.0   39.0
 11 2012.103081 2.300E-26 1.126E+01.00930.195 3567.2545-.20-.001070          0 1 0          0 0 0 18  2 16       17  3 15      454426805960713049    37.0   35.0
 13 2012.144049 3.000E-29 4.739E-02.04640.265 2102.63890.440.000000         -2-2-2          0 0 0 12 -2 -2       12  3  9      1622304636917122 0   150.0  150.0
 11 2012.153858 1.440E-24 6.174E-01.09160.455 2053.96870.85-.005333          0 0 1          0 1 0  4  2  2        5  2  3      587777305910162545    27.0   33.0
 11 2012.310035 5.229E-26 4.574E-02.09320.412 1922.90110.73-.002560          1 0 0          0 1 0  3  3  1        4  2  2      564426807294713152     7.0    9.0
 11 2012.317340 6.670E-26 1.089E+01.00910.135 3567.17340.56-.001130          0 1 0          0 0 0 18  3 16       17  2 15      467776805910162549   111.0  105.0
 11 2012.333391 1.112E-30 2.020E-02.07320.315 4399.54210.670.010330          0 3 0          0 2 0  9  5  4        9  2  7      432230807294713152    57.0   57.0
 11 2012.422883 1.983E-29 6.848E-02.09000.391 3719.49280.72-.014650          0 1 1          0 2 0  5  1  4        5  3  3      434233807294713152    11.0   11.0
 11 2012.508863 5.665E-28 5.419E-01.04810.281 3833.14440.45-.017930          0 0 1          0 1 0 11  6  6       11  6  5      534223807294713152    69.0   69.0
 12 2012.546635 9.901E-29 1.846E-01.02560.298 2445.95500.35-.007580          0 1 0          0 0 0 10 10  0       10  9  1      434446807260713049    21.0   21.0
 12 2012.547017 2.970E-28 1.846E-01.02560.126 2445.95450.35-.007570          0 1 0          0 0 0 10 10  1       10  9  2      544546807260163049    63.0   63.0
 11 2012.662558 6.679E-28 1.325E+00.05870.333 3895.25290.48-.013540          0 1 1          0 2 0  7  1  7        8  1  8      434223807294713152    45.0   51.0
 12 2012.791485 1.110E-24 3.807E-01.07600.410  881.91400.720.010931          0 1 0          0 0 0  9  3  6        8  2  7      587777805910162545    57.0   51.0
 11 2012.837081 2.226E-28 1.322E+00.05870.333 3894.79900.48-.013740          0 1 1          0 2 0  7  0  7        8  0  8      434233807294713152    15.0   17.0
 11 2012.898612 3.374E-29 2.791E+00.03840.371 4407.15780.41-.012690          0 1 1          0 2 0  6  6  1        6  6  0      434233807294713152    13.0   13.0
 13 2012.904580 4.357E-25 2.539E+00.06260.326 1119.48790.84-.004240          0 1 0          0 0 0  9  5  4        8  4  5      587774305910162554   342.0  306.0
 11 2012.921257 1.729E-29 1.238E-01.04850.281 4038.35150.470.002180          1 0 0          0 1 0 12  6  6       11  7  5      434233807294713152    25.0   23.0
 11 2013.010862 9.400E-29 2.591E+00.03840.371 4407.04630.41-.012650          0 1 1          0 2 0  6  6  0        6  6  1      434233807294713152    39.0   39.0
 11 2013.040224 4.509E-27 2.690E+00.04670.208 3822.24630.44-.013020          0 1 0          0 0 0 17  5 12       16  6 11      474426807260713049   105.0   99.0
 11 2013.119363 1.063E-30 7.393E-02.07410.281 4714.81880.690.009030          0 3 0          0 2 0 11  4  7       11  1 10      432230807294713152    69.0   69.0
 12 2013.247137 3.467E-28 1.409E+00.06830.371 2536.93470.62-.005800          1 0 0          0 1 0  7  4  4        6  5  1      544436807294713152    15.0   13.0
 11 2013.366723 4.064E-30 1.716E+00.06030.315 5067.07670.550.004640          0 1 1          0 0 1 10  5  5        9  4  6      432230807294713152    63.0   57.0
 12 2013.370081 1.650E-29 7.235E-01.04830.315 3300.88290.46-.013860          0 0 1          0 1 0  9  6  4        9  6  3      534446807294713152    57.0   57.0
